,Link to PDF,Dates of Breach,Name of Entity,State Reported
1327,https://www.doj.nh.gov/consumer/security-breaches/documents/lendio-20170915.pdf,"September 15, 2017","Lendio, ",New Hampshire
1328,https://www.doj.nh.gov/consumer/security-breaches/documents/lendkey-20180215.pdf,"February 15, 2018","LendKey Technologies, Inc., ",New Hampshire
1329,https://www.doj.nh.gov/consumer/security-breaches/documents/lexington-medical-center-20170302.pdf,"March 02, 2017","Lexington Medical Center, ",New Hampshire
1330,https://www.doj.nh.gov/consumer/security-breaches/documents/lexisnexis-20121206.pdf,"December 06, 2012","LexisNexis, ",New Hampshire
1331,https://www.doj.nh.gov/consumer/security-breaches/documents/lexisnexis-20110509.pdf,"May 09, 2011","LexisNexis, ",New Hampshire
1332,https://www.doj.nh.gov/consumer/security-breaches/documents/lexisnexis-20090501.pdf,"May 01, 2009","LexisNexis, ",New Hampshire
1333,https://www.doj.nh.gov/consumer/security-breaches/documents/lexisnexis-20070601.pdf,"June 01, 2007","LexisNexis, ",New Hampshire
1334,https://www.doj.nh.gov/consumer/security-breaches/documents/lexisnexis-20070320.pdf,"March 20, 2007","LexisNexis, ",New Hampshire
1335,https://www.doj.nh.gov/consumer/security-breaches/documents/lexisnexis-20070308.pdf,"March 08, 2007","LexisNexis, ",New Hampshire
1336,https://www.doj.nh.gov/consumer/security-breaches/documents/li-tax-20180419.pdf,"April 19, 2018","LI Tax and Planning, Inc.., ",New Hampshire
1337,https://www.doj.nh.gov/consumer/security-breaches/documents/libbey-20150106.pdf,"January 06, 2015","Libbey, Inc., ",New Hampshire
1338,https://www.doj.nh.gov/consumer/security-breaches/documents/lifebridge-health-20180730.pdf,"July 30, 2018","LifeBridge Health, ",New Hampshire
1339,https://www.doj.nh.gov/consumer/security-breaches/documents/lifebridge-health-20180515.pdf,"May 15, 2018","LifeBridge Health, ",New Hampshire
1340,https://www.doj.nh.gov/consumer/security-breaches/documents/lifesize-communications-20120309.pdf,"March 09, 2012","LifeSize Communications, ",New Hampshire
1341,https://www.doj.nh.gov/consumer/security-breaches/documents/lifetime-healthcare-20150909.pdf,"September 09, 2015","Lifetime Healthcare Companies, The, ",New Hampshire
1342,https://www.doj.nh.gov/consumer/security-breaches/documents/lifeview-outdoors-20150519.pdf,"May 19, 2015","LifeView Outdoors, ",New Hampshire
1343,https://www.doj.nh.gov/consumer/security-breaches/documents/lifewatch-20090319.pdf,"March 19, 2009","LifeWatch Corporation, ",New Hampshire
1344,https://www.doj.nh.gov/consumer/security-breaches/documents/lighthouse-management-20171020.pdf,"October 20, 2017","Lighthouse Management, ",New Hampshire
1345,https://www.doj.nh.gov/consumer/security-breaches/documents/lillebaby-20180829.pdf,"August 29, 2018","Lillebaby, ",New Hampshire
1346,https://www.doj.nh.gov/consumer/security-breaches/documents/lime-crime-20150310.pdf,"March 10, 2015","Lime Crime, Inc., (limecrime.com), ",New Hampshire
1347,https://www.doj.nh.gov/consumer/security-breaches/documents/rogers-electrical-20150821.pdf,"August 21, 2015","Lin R. Rogers Electrical Contractors, Inc. dba Rogers Electric, ",New Hampshire
1348,https://www.doj.nh.gov/consumer/security-breaches/documents/lincoln-financial-20180402.pdf,"April 02, 2018","Lincoln Financial Group, ",New Hampshire
1349,https://www.doj.nh.gov/consumer/security-breaches/documents/lincoln-financial-20171129.pdf,"November 29, 2017","Lincoln Financial Group, ",New Hampshire
1350,https://www.doj.nh.gov/consumer/security-breaches/documents/lincoln-financial-20100104.pdf,"January 04, 2010","Lincoln Financial Securities Corporation/Lincoln Financial Advisors Corporation, ",New Hampshire
1351,https://www.doj.nh.gov/consumer/security-breaches/documents/lincoln-life-20110815.pdf,"August 15, 2011","Lincoln Life Insurance Co., ",New Hampshire
1352,https://www.doj.nh.gov/consumer/security-breaches/documents/lincoln-life-20110713.pdf,"July 13, 2011","Lincoln Life Insurance Co., ",New Hampshire
1353,https://www.doj.nh.gov/consumer/security-breaches/documents/lincoln-life-20100716.pdf,"July 16, 2010","Lincoln Life Insurance Co., ",New Hampshire
1354,https://www.doj.nh.gov/consumer/security-breaches/documents/lincoln-life-20100517.pdf,"May 17, 2010","Lincoln Life Insurance Co., ",New Hampshire
1355,https://www.doj.nh.gov/consumer/security-breaches/documents/little-river-healthcare-20171107.pdf,"November 07, 2017","Little River Healthcare - Central Texas, ",New Hampshire
1356,https://www.doj.nh.gov/consumer/security-breaches/documents/littleton-hospital-20140409.pdf,"April 09, 2014",Littleton Regional Hospital. ,New Hampshire
1357,https://www.doj.nh.gov/consumer/security-breaches/documents/littleton-hospital-20100629.pdf,"June 29, 2010","Littleton Regional Hospital, ",New Hampshire
1358,https://www.doj.nh.gov/consumer/security-breaches/documents/littleton-hospital-20090413.pdf,"April 13, 2009","Littleton Regional Hospital, ",New Hampshire
1359,https://www.doj.nh.gov/consumer/security-breaches/documents/living-naturally-20101231.pdf,"December 31, 2010","Living Naturally, ",New Hampshire
1360,https://www.doj.nh.gov/consumer/security-breaches/documents/living-social-20130426.pdf,"April 26, 2013","Living Social, ",New Hampshire
1361,https://www.doj.nh.gov/consumer/security-breaches/documents/loccitane-20180621.pdf,"June 21, 2018","L'Occitane, Inc. dba L'Occitane en Provence, ",New Hampshire
1362,https://www.doj.nh.gov/consumer/security-breaches/documents/lockheed-martin-20091112.pdf,"November 12, 2009","Lockheed Martin, ",New Hampshire
1363,https://www.doj.nh.gov/consumer/security-breaches/documents/lockheed-martin-20090713.pdf,"July 13, 2009","Lockheed Martin, ",New Hampshire
1364,https://www.doj.nh.gov/consumer/security-breaches/documents/loeb-enterprises-20181126.pdf,"November 26, 2018","Loeb Enterprises II, LLC,   ",New Hampshire
1365,https://www.doj.nh.gov/consumer/security-breaches/documents/logos-software-20140328.pdf,"March 28, 2014","LOGOS Management Software, LLC, ",New Hampshire
1366,https://www.doj.nh.gov/consumer/security-breaches/documents/lokai-holdings-llc-20141224.pdf,"December 24, 2014","Lokai Holdings LLC, ",New Hampshire
1367,https://www.doj.nh.gov/consumer/security-breaches/documents/lonza-20180124.pdf,"January 24, 2018","Lonza, ",New Hampshire
1368,https://www.doj.nh.gov/consumer/security-breaches/documents/lorillard-tobacco-20100413.pdf,"April 13, 2010","Lorillard Tobacco Company, ",New Hampshire
1369,https://www.doj.nh.gov/consumer/security-breaches/documents/loud-technologies-20110209.pdf,"February 09, 2011","Loud Technologies, Inc., ",New Hampshire
1370,https://www.doj.nh.gov/consumer/security-breaches/documents/lowes-companies-20140519.pdf,"May 19, 2014","Lowe's Companies, Inc., ",New Hampshire
1371,https://www.doj.nh.gov/consumer/security-breaches/documents/lpl-financial-20181130.pdf,"November 30, 2018","LPL Financial LLC,  ",New Hampshire
1372,https://www.doj.nh.gov/consumer/security-breaches/documents/lpl-financial-20100825.pdf,"August 25, 2010","LPL Financial Corporation, ",New Hampshire
1373,https://www.doj.nh.gov/consumer/security-breaches/documents/lpl-financial-20100309.pdf,"March 09, 2010","LPL Financial Corporation, ",New Hampshire
1374,https://www.doj.nh.gov/consumer/security-breaches/documents/lpl-financial-20090601.pdf,"June 01, 2009","LPL Financial Corporation, ",New Hampshire
1375,https://www.doj.nh.gov/consumer/security-breaches/documents/lpl-financial-20080202.pdf,"February 02, 2009","LPL Financial Corporation, ",New Hampshire
1376,https://www.doj.nh.gov/consumer/security-breaches/documents/lpl-financial-20080724.pdf,"July 24, 2008","LPL Financial Corporation, ",New Hampshire
1377,https://www.doj.nh.gov/consumer/security-breaches/documents/lpl-financial-a-20080506.pdf,"May 06, 2008","LPL Financial Corporation, Part 1, ",New Hampshire
1378,https://www.doj.nh.gov/consumer/security-breaches/documents/lpl-financial-b-20080506.pdf,"May 06, 2008","LPL Financial Corporation, Part 2. ",New Hampshire
1379,https://www.doj.nh.gov/consumer/security-breaches/documents/lpl-financial-c-20080506.pdf,"May 06, 2008","LPL Financial Corporation, Part 3, ",New Hampshire
1380,https://www.doj.nh.gov/consumer/security-breaches/documents/lpl-financial-20190123.pdf,"January 23, 2019","LPL Financial LLC,  ",New Hampshire
1381,https://www.doj.nh.gov/consumer/security-breaches/documents/lpl-financial-20181119.pdf,"November 19, 2018","LPL Financial LLC, ",New Hampshire
1382,https://www.doj.nh.gov/consumer/security-breaches/documents/lpl-financial-20171003.pdf,"October 03, 2017","LPL Financial LLC, ",New Hampshire
1383,https://www.doj.nh.gov/consumer/security-breaches/documents/lpl-financial-20170822.pdf,"August 22, 2017","LPL Financial LLC, ",New Hampshire
1384,https://www.doj.nh.gov/consumer/security-breaches/documents/lpl-financial-20140829.pdf,"August 29, 2014","LPL Financial LLC,  ",New Hampshire
1385,https://www.doj.nh.gov/consumer/security-breaches/documents/lpl-financial-20110829.pdf,"August 29, 2011","LPL Financial LLC, ",New Hampshire
1386,https://www.doj.nh.gov/consumer/security-breaches/documents/lrghealthcare-20081219.pdf,"December 19, 2008","LRGHealthcare, ",New Hampshire
1387,https://www.doj.nh.gov/consumer/security-breaches/documents/lulus-fashion-20160916.pdf,"September 16, 2016","Lulu's Fashion Lounge Inc., ",New Hampshire
1388,https://www.doj.nh.gov/consumer/security-breaches/documents/luther-college-20161220.pdf,"December 20, 2016","Luther College, ",New Hampshire
1389,https://www.doj.nh.gov/consumer/security-breaches/documents/lutz-20180607.pdf,"June 07, 2018","Lutz & Carr, CPAs, LLP, ",New Hampshire
1390,https://www.doj.nh.gov/consumer/security-breaches/documents/luxury-retreats-20180524.pdf,"May 24, 2018","Luxury Retreats, ",New Hampshire
1391,https://www.doj.nh.gov/consumer/security-breaches/documents/luzerne-bank-20181206.pdf,"December 06, 2018","Luzerne Bank, ",New Hampshire
1392,https://www.doj.nh.gov/consumer/security-breaches/documents/lyons-20130319.pdf,"March 19, 2013","Lyons & Lyons, ",New Hampshire
1393,https://www.doj.nh.gov/consumer/security-breaches/documents/m-r-strategic-svcs-20150923.pdf,"September 23, 2015","M & R Strategic Services, Inc., ",New Hampshire
1394,https://www.doj.nh.gov/consumer/security-breaches/documents/macys-20180702.pdf,"July 02, 2018","Macy's, Inc., ",New Hampshire
1395,https://www.doj.nh.gov/consumer/security-breaches/documents/madison-square-garden-20161122.pdf,"November 22, 2016","Madison Square Garden, ",New Hampshire
1396,https://www.doj.nh.gov/consumer/security-breaches/documents/major-league-lacrosse-20170906.pdf,"September 06, 2017","Major League Lacrosse, ",New Hampshire
1397,https://www.doj.nh.gov/consumer/security-breaches/documents/make-up-designory-20180205.pdf,"February 05, 2018","Make-up Designory, ",New Hampshire
1398,https://www.doj.nh.gov/consumer/security-breaches/documents/makeup-geek-20180119.pdf,"January 19, 2018","Makeup Geek, LLC., ",New Hampshire
1399,https://www.doj.nh.gov/consumer/security-breaches/documents/malcom-baker-20180706.pdf,"July 06, 2018","Malcom and Baker, CPAs, ",New Hampshire
1400,https://www.doj.nh.gov/consumer/security-breaches/documents/malleys-chocolates-20180430.pdf,"April 30, 2018","Malley's Chocolates PLC, ",New Hampshire
1401,https://www.doj.nh.gov/consumer/security-breaches/documents/maloney-kennedy-20170329.pdf,"March 29, 2017","Maloney & Kennedy, PLLC, ",New Hampshire
1402,https://www.doj.nh.gov/consumer/security-breaches/documents/mam--software-20170214.pdf,"February 14, 2017","MAM Software, Inc., ",New Hampshire
1403,https://www.doj.nh.gov/consumer/security-breaches/documents/management-health-20160318.pdf,"March 18, 2016","Management Health Systems, Inc. d/b/a MedPro Healthcare Staffing, ",New Hampshire
1404,https://www.doj.nh.gov/consumer/security-breaches/documents/manchester-capital-20180618.pdf,"June 18, 2018","Manchester Capital Management, LLC, ",New Hampshire
1405,https://www.doj.nh.gov/consumer/security-breaches/documents/manchester-hotel-hospitality-20150623.pdf,"June 23, 2015","Manchester Hotel Hospitality, LLC, ",New Hampshire
1406,https://www.doj.nh.gov/consumer/security-breaches/documents/mandarin-oriental-20150710.pdf,"July 10, 2015","Mandarin Oriental, ",New Hampshire
1407,https://www.doj.nh.gov/consumer/security-breaches/documents/manduka-20180801.pdf,"August 01, 2018","Manduka, ",New Hampshire
1408,https://www.doj.nh.gov/consumer/security-breaches/documents/manduka-20180327.pdf,"March 27, 2018","Manduka, ",New Hampshire
1409,https://www.doj.nh.gov/consumer/security-breaches/documents/manduka-20161031.pdf,"October 31, 2016","Manduka, ",New Hampshire
1410,https://www.doj.nh.gov/consumer/security-breaches/documents/manhattan-prep-20120403.pdf,"April 03, 2012","Manhattan Prep (MG Prep, Inc.), ",New Hampshire
1411,https://www.doj.nh.gov/consumer/security-breaches/documents/mannix-marketing-20131212.pdf,"December 12, 2013","Mannix Marketing, ",New Hampshire
1412,https://www.doj.nh.gov/consumer/security-breaches/documents/maplecrest-ford-20180119.pdf,"January 19, 2018","Maplecrest Ford, ",New Hampshire
1413,https://www.doj.nh.gov/consumer/security-breaches/documents/maricopa-county-college-20131127.pdf,"November 27, 2013","Maricopa County Community College District, ",New Hampshire
1414,https://www.doj.nh.gov/consumer/security-breaches/documents/marine-corps-20170811.pdf,"August 11, 2017","Marine Corps Association & Foundation, ",New Hampshire
1415,https://www.doj.nh.gov/consumer/security-breaches/documents/maritz-holdings-20160523.pdf,"May 23, 2016","Maritz Holdings, Inc., ",New Hampshire
1416,https://www.doj.nh.gov/consumer/security-breaches/documents/marriott-vacation-club-20110131.pdf,"January 31, 2011","Marriott Vacation Club, ",New Hampshire
1417,https://www.doj.nh.gov/consumer/security-breaches/documents/marsh-mercer-20101227.pdf,"December 27, 2010","Marsh Mercer, ",New Hampshire
1418,https://www.doj.nh.gov/consumer/security-breaches/documents/marsh-mercer-20100804.pdf,"August 04, 2010","Marsh Mercer, ",New Hampshire
1419,https://www.doj.nh.gov/consumer/security-breaches/documents/marsh-us-consumer-20101227.pdf,"December 27, 2010","Marsh US Consumer, ",New Hampshire
1420,https://www.doj.nh.gov/consumer/security-breaches/documents/massachusetts-eye-ear-20160616.pdf,"June 16, 2016","Massachusetts Eye and Ear Infirmary, Inc., ",New Hampshire
1421,https://www.doj.nh.gov/consumer/security-breaches/documents/massachusetts-financial-20090401.pdf,"April 01, 2009","Massachusetts Financial Services Company, ",New Hampshire
1422,https://www.doj.nh.gov/consumer/security-breaches/documents/massachusetts-general-hospital-20170705.pdf,"July 05, 2017","Massachusetts General Hospital, ",New Hampshire
1423,https://www.doj.nh.gov/consumer/security-breaches/documents/massachusetts-general-hospital-20170125.pdf,"January 25, 2017","Massachusetts General Hospital, ",New Hampshire
1424,https://www.doj.nh.gov/consumer/security-breaches/documents/massachusetts-general-hospital-20160629.pdf,"June 29, 2016","Massachusetts General Hospital, ",New Hampshire
1425,https://www.doj.nh.gov/consumer/security-breaches/documents/massachusetts-general-hospital-20150708.pdf,"July 08, 2015","Massachusetts General Hospital, ",New Hampshire
1426,https://www.doj.nh.gov/consumer/security-breaches/documents/massachusetts-mutual-20180216.pdf,"February 16, 2018","Massachusetts Mutual Life Insurance Company, ",New Hampshire
1427,https://www.doj.nh.gov/consumer/security-breaches/documents/massachusetts-mutual-20170829.pdf,"August 29, 2017","Massachusetts Mutual Life Insurance Company, ",New Hampshire
1428,https://www.doj.nh.gov/consumer/security-breaches/documents/massachusetts-mutual-20170712.pdf,"July 12, 2017","Massachusetts Mutual LIfe Insurance Company, ",New Hampshire
1429,https://www.doj.nh.gov/consumer/security-breaches/documents/massachusetts-mutual-20150727.pdf,"July 27, 2015","Massachusetts Mutual Life Insurance Company, ",New Hampshire
1430,https://www.doj.nh.gov/consumer/security-breaches/documents/massachusetts-mutual-20130214.pdf,"February 14, 2013","Massachusetts Mutual Life Insurance Company, ",New Hampshire
1431,https://www.doj.nh.gov/consumer/security-breaches/documents/massachusetts-mutual-20131216.pdf,"December 16, 2013","Massachusetts Mutual Life Insurance Company, ",New Hampshire
1432,https://www.doj.nh.gov/consumer/security-breaches/documents/massachusetts-consumer-affairs-20161115.pdf,"November 15, 2016","Massachusetts Office of Consumer Affairs and Business Regulation, ",New Hampshire
